肖申克的救赎 The Shawshank Redemption,9.7,弗兰克·德拉邦特,蒂姆·罗宾斯 / 摩根·弗里曼 / 鲍勃·冈顿 / 威廉姆·赛德勒 / 克兰西·布朗 / 吉尔·贝罗斯 / 马克·罗斯顿 / 詹姆斯·惠特摩 / 杰弗里·德曼 / 拉里·布兰登伯格 / 尼尔·吉恩托利 / 布赖恩·利比 / 大卫·普罗瓦尔 / 约瑟夫·劳格诺 / 祖德·塞克利拉 / 保罗·麦克兰尼 / 芮妮·布莱恩 / 阿方索·弗里曼 / V·J·福斯特 / 弗兰克·梅德拉诺 / 马克·迈尔斯 / 尼尔·萨默斯 / 耐德·巴拉米 / 布赖恩·戴拉特 / 唐·麦克马纳斯,1994, 美国,"'剧情', '犯罪'",315206
魂断蓝桥 Waterloo Bridge,8.8,茂文·勒鲁瓦,费雯·丽 / 罗伯特·泰勒 / 露塞尔·沃特森 / 弗吉尼亚·菲尔德 / 玛丽亚·彭斯卡娅 / C.奥布雷·史密斯 / Janet Shaw / Janet Waldo / Steffi Duna / Virginia Carroll / Eleanor Stewart / Lowden Adams / Harry Allen / Jimmy Aubrey / Phyllis Barry / Colin Campbell / 丽塔·卡莱尔 / 里奥.G.卡罗尔 / 戴维·卡文迪什 / 大卫·克莱德 / 汤姆·康威 / Frank Dawson / Connie Emerald / Gilbert Emery / 赫伯特·埃文斯 / 迪克·戈登 / Denis Green / 艾塞尔·格里菲斯 / Bobby Hale / Winifred Harris / 哈利韦尔·霍布斯 / Harold Howard / Charles Irwin / George Kirby / Walter Lawrence / 威尔弗雷德·卢卡斯 / Dan Maxwell / James May / Florine McKinney / Charles McNaughton / Frank Mitchell / 埃德蒙·莫蒂默 / 伦纳德米迪 / 坦普·皮戈特 / John Power / Clara Reid / Paul Scardon / 约翰·格雷厄姆·斯佩西 / Wyndham Standing / 哈里·斯塔布斯 / Cyril Thornton / 戴维·瑟斯比 / 诺玛·威登 / 帕特·威尔士 / 玛莎·温特沃思 / Frank Whitbeck / Eric Wilton / 罗伯特·温克勒 / 道格拉斯·伍德,1940, 美国,"'剧情', '爱情', '战争'",27059
釜山行 부산행,8.4,延尚昊,孔侑 / 郑有美 / 马东锡 / 金秀安 / 金义城 / 崔宇植 / 安昭熙 / 沈恩京 / 禹都临,2016, 韩国,"'动作', '惊悚', '灾难'",150688
完美陌生人 Perfetti sconosciuti,8.5,保罗·杰诺维塞,马可·贾利尼 / 卡夏·斯穆特尼亚克 / 爱德华多·莱奥 / 阿尔巴·罗尔瓦赫尔 / 瓦莱里奥·马斯坦德雷亚 / 安娜·福列塔 / 朱塞佩·巴蒂斯通,2016, 意大利,"'剧情', '喜剧'",103600
疯狂的石头,8.4,宁浩,郭涛 / 刘桦 / 连晋 / 黄渤 / 徐峥 / 优恵 / 罗兰  / 王迅,2006, 中国大陆 / 中国香港,"'喜剧', '犯罪'",53862
奇迹男孩 Wonder,8.6,斯蒂芬·卓博斯基,雅各布·特伦布莱 / 朱莉娅·罗伯茨 / 伊扎贝拉·维多维奇 / 欧文·威尔逊 / 诺亚·尤佩 / 丹妮尔·罗丝·拉塞尔 / 纳吉·杰特 / 戴维德·迪格斯 / 曼迪·帕廷金 / 布莱斯·吉扎尔 / 艾尔·麦金农 / 泰·孔西利奥 / 詹姆斯·休斯 / 凯尔·布瑞特科夫 / 米莉·戴维斯 / 莉娅·朱厄特 / 凯琳·布瑞特科夫 / 利亚姆·迪金森 / 艾玛·特伦布莱 / 马克·多兹劳 / 鲁奇娅·伯纳德 / J·道格拉斯·斯图瓦特 / 阿里·利伯特 / 埃丽卡·麦基特里克 / 本杰明·拉特纳 / 杰森·麦金农 / 索尼娅·布拉加 / 吉洁特,2017, 美国 / 中国香港,"'剧情', '家庭', '儿童'",95962
猜火车 Trainspotting,8.5,丹尼·博伊尔,伊万·麦克格雷格 / 艾文·布莱纳 / 约翰尼·李·米勒 / 凯文·麦克基德 / 罗伯特·卡莱尔 / 凯莉·麦克唐纳 / 彼得·穆兰 / 詹姆斯·卡沙莫 / 艾琳·尼古拉斯 / 苏珊·维德勒 / 波林·林奇 / 雪莉·亨德森 / 斯图尔特·麦克奎里 / 埃文·威尔什 / 戴尔·温顿 / 基思·艾伦 / 凯文·艾伦 / Fiona Bell / 休·罗斯 / 芬利·威尔士 / 汤姆·德尔玛 / 约翰·霍奇 / 安德鲁·麦克唐纳 / Stuart McGugan,1996, 英国,"'剧情', '犯罪'",58699
终结者2：审判日 Terminator 2: Judgment Day,8.7,詹姆斯·卡梅隆,阿诺·施瓦辛格 / 琳达·汉密尔顿 / 爱德华·福隆 / 罗伯特·帕特里克 / 阿尔·伯恩 / 乔·莫顿 / 埃帕莎·默克森 / 卡斯图罗·格雷拉 / 丹尼·库克塞 / 詹妮特·戈德斯坦恩 / 山德·贝克利 / 莱思莉·汉密尔顿·格伦 / 彼得·舒鲁姆 / 唐·雷克 / 吉姆·帕尔默 / 格温达·迪肯 / 科林·帕特里克·林奇 / 妮基·考克斯 / 德沃恩·尼克森 / 阿卜杜勒·萨拉姆·埃尔·拉扎克 / 迈克·马斯喀特 / 迪恩·诺里斯 / 查尔斯·A·坦伯罗 / 丹尼·皮尔斯 / 马克·克里斯托弗·劳伦斯 / 林凡  / 乔尔·克莱默 / 斯科特·肖 / 史文-欧尔·托尔森 / 小威廉·威谢尔 / Ken Gibbel / Robert Winley / Michael Edwards / Don Stanton / Dan Stanton / Lisa Brinegar / Dalton Abbott / Bret A. Arnold / Martin Deluca,1991, 美国 / 法国,"'动作', '科幻'",20899
人生果实 人生フルーツ,9.6,伏原健之,津端修一 / 津端英子 / 树木希林,2017, 日本,'纪录片',21354
阿飞正传 阿飛正傳,8.5,王家卫,张国荣 / 张曼玉 / 刘嘉玲 / 刘德华 / 张学友 / 潘迪华 / 梁朝伟,1990, 中国香港,"'剧情', '爱情', '犯罪'",62831
可可西里,8.7,陆川,多布杰 / 张正阳 / 奇道 / 赵雪莹 / 马占林 / 赵一穗,2004, 中国大陆 / 中国香港,"'剧情', '犯罪'",27460
香水 Perfume: The Story of a Murderer,8.5,汤姆·提克威,本·卫肖 / 艾伦·瑞克曼 / 蕾切儿·哈伍德 / 达斯汀·霍夫曼 / 大卫·卡尔德 / 比吉特·米尼希迈尔 / 卡洛斯·格拉马赫 / 西恩·托马斯 / 佩里·米尔沃德 / 山姆·道格拉斯 / 卡洛琳·赫弗斯 / 卡罗丽娜·维拉·斯克利亚 / 莎拉·弗里斯蒂 / 科琳娜·哈弗奇 / 杰西卡·施瓦茨 / 约翰·赫特,2006, 德国 / 法国 / 西班牙 / 美国,"'剧情', '犯罪', '奇幻'",76422
初恋这件小事 สิ่งเล็กเล็กที่เรียกว่า...รัก,8.4,普特鹏·普罗萨卡·那·萨克那卡林,平采娜·乐维瑟派布恩 / 马里奥·毛瑞尔 / 苏达拉·布查蓬 / 雅尼卡·桑普蕾舞 / 诺特·阿查拉那·阿瑞亚卫考 / 皮拉瓦特·赫拉巴特 / 普特鹏·普罗萨卡·那·萨克那卡林 / 华森·波克彭,2010, 泰国,"'剧情', '喜剧', '爱情'",157652
牯岭街少年杀人事件 牯嶺街少年殺人事件,8.8,杨德昌,张震 / 杨静怡 / 张国柱 / 王启赞 / 林鸿铭 / 金燕玲 / 王琄 / 张翰 / 姜秀琼 / 赖梵耘 / 柯宇纶 / 谭志刚 / 冯国强 / 陈湘琪 / 金士杰,1991, 中国台湾,"'剧情', '犯罪'",37051
新世界 신세계,8.8,朴勋政,李政宰 / 崔岷植 / 黄政民 / 宋智孝 / 朴圣雄 / 金秉玉 / 金胤成,2013, 韩国,"'剧情', '犯罪'",41319
谍影重重2 The Bourne Supremacy,8.6,保罗·格林格拉斯,马特·达蒙 / 弗朗卡·波滕特 / 布莱恩·考克斯 / 朱丽娅·斯蒂尔斯 / 卡尔·厄本 / 琼·艾伦 / 加布里埃尔·曼 / 马尔顿·索克斯 / 约翰·贝德福德·劳埃德 / 伊桑·桑德勒 / 米歇尔·莫纳汉 / 卡瑞尔·罗登 / 托马斯·阿拉纳 / 奥莎娜·阿金什那 / 汤姆·加洛普,2004, 美国 / 德国,"'动作', '悬疑', '惊悚'",22512
2001太空漫游 2001: A Space Odyssey,8.8,斯坦利·库布里克,凯尔·杜拉 / 加里·洛克伍德 / 威廉姆·西尔维斯特 / 丹尼尔·里希特 / 雷纳德·洛塞特 / 罗伯特·比提 / 肖恩·沙利文 / 艾德·毕肖普 / 格伦·贝克 / 艾伦·吉福德 / 安·吉利斯,1968, 英国 / 美国,"'科幻', '惊悚', '冒险'",47346
谍影重重 The Bourne Identity,8.6,道格·里曼,马特·达蒙 / 弗朗卡·波滕特 / 克里斯·库珀 / 克里夫·欧文 / 朱丽娅·斯蒂尔斯 / 布莱恩·考克斯 / 阿德沃尔·阿吉纽依-艾格拜吉 / 加布里埃尔·曼 / 沃尔顿·戈金斯 / 约什·汉密尔顿 / 奥尔索·马利亚·奎利尼,2002, 美国 / 德国 / 捷克,"'动作', '悬疑', '惊悚'",33536
战争之王 Lord of War,8.6,安德鲁·尼科尔,尼古拉斯·凯奇 / 布丽姬·穆娜 / 杰瑞德·莱托 / 伊安·霍姆 / 伊桑·霍克 / 叶夫盖尼·拉扎列夫 / 伊默恩·沃克 / 塔尼特·菲尼克斯,2005, 美国 / 法国,"'剧情', '犯罪'",30586
爱在午夜降临前 Before Midnight,8.8,理查德·林克莱特,伊桑·霍克 / 朱莉·德尔佩 / 肖姆斯·戴维-菲茨帕特里克 / 詹妮弗·普里尔 / 夏洛特·普里尔 / Xenia Kalogeropoulou / 沃尔特·拉萨利 / 亚里安妮·拉贝德 / 雅尼斯·帕帕多普洛斯 / 阿锡娜·瑞秋·特桑阿里 / 帕诺斯·科罗尼斯 / Yota Argyropoulou / 约翰·斯洛斯,2013, 美国 / 希腊,"'剧情', '爱情'",48601
地球上的星星 Taare Zameen Par,8.9,阿米尔·汗,达席尔·萨法瑞 / 阿米尔·汗 / 塔奈·切赫达 / 萨谢·英吉尼尔 / 蒂丝卡·乔普拉 / 维品·沙尔马 / 拉利塔·拉伊米 / 吉里贾·奥克 / 拉维·汗维尔卡尔 / 普拉蒂玛·库尔卡尼 / 梅娜·马里克 / 索纳利·萨查德夫 / 桑贾伊·达迪克 / 拉加·戈帕尔·耶尔 / 布格斯·巴尔加瓦 / 尚卡尔·萨查德夫 / M·K·拉伊纳,2007, 印度,"'剧情', '家庭', '儿童'",30473
青蛇,8.5,徐克,张曼玉 / 王祖贤 / 赵文卓 / 吴兴国 / 马精武 / 田丰 / 刘洵,1993, 中国香港,"'剧情', '爱情', '奇幻', '古装'",49726
浪潮 Die Welle,8.7,丹尼斯·甘塞尔,于尔根·福格尔 / 弗雷德里克·劳 / 马克思·雷迈特 / 詹妮弗·乌尔里希 / 克里斯蒂安娜·保罗 / 雅各布·马琛茨 / 克里斯蒂娜·度·瑞格 / 埃利亚斯·穆巴里克 / 马克西米利安·福尔马尔 / 马克斯·毛夫,2008, 德国,"'剧情', '惊悚'",43543
朗读者 The Reader,8.5,史蒂芬·戴德利,凯特·温丝莱特 / 大卫·克劳斯 / 拉尔夫·费因斯 / 詹妮特·海因 / 苏珊娜·洛塔尔 / Alissa Wilms / 弗罗里安·巴西奥罗麦 / 弗里德里克·贝希特 / 马蒂亚斯·哈比希 / Frieder Venus / Marie-Anne Fliegel / Hendrik Arnst / Rainer Sellien / 托尔斯滕·米凯利斯 / Moritz Grove,2008, 美国 / 德国,"'剧情', '爱情'",55311
新龙门客栈 新龍門客棧,8.6,李惠民,张曼玉 / 林青霞 / 梁家辉 / 甄子丹 / 熊欣欣 / 刘洵 / 任世官 / 吴启华 / 袁祥仁 / 徐锦江 / 郑希怡 / 王彤川 / 王伟顺 / 蔡浩,1992, 中国香港 / 中国大陆,"'动作', '爱情', '武侠', '古装'",32376
无耻混蛋 Inglourious Basterds,8.5,昆汀·塔伦蒂诺,布拉德·皮特 / 梅拉尼·罗兰 / 克里斯托弗·沃尔兹 / 伊莱·罗斯 / 迈克尔·法斯宾德 / 黛安·克鲁格 / 丹尼尔·布鲁尔 / 蒂尔·施威格 / 哥德昂·布克哈德 / 雅基·伊多 / B·J·诺瓦克 / 奥玛·杜姆 / 奥古斯特·迪赫 / 德尼·梅诺谢 / 西尔维斯特·格罗特 / 蕾雅·赛杜,2009, 德国 / 美国,"'剧情', '犯罪'",60354
源代码 Source Code,8.4,邓肯·琼斯,杰克·吉伦哈尔 / 维拉·法米加 / 米歇尔·莫纳汉 / 杰弗里·怀特 / 拉塞尔·皮特斯 / 詹姆斯·A·伍兹 / 迈克尔·阿登 / 乔·柯布登  / 卡斯·安瓦尔,2011, 美国 / 加拿大,"'科幻', '悬疑', '惊悚'",106380
绿里奇迹 The Green Mile,8.8,弗兰克·德拉邦特,汤姆·汉克斯 / 大卫·摩斯 / 迈克·克拉克·邓肯 / 邦尼·亨特 / 詹姆斯·克伦威尔 / 迈克尔·杰特 / 格雷厄姆·格林 / 道格·休切逊 / 山姆·洛克威尔 / 巴里·佩珀 / 杰弗里·德曼 / 派翠西娅·克拉克森 / 哈利·戴恩·斯坦通 / 戴布思·格里尔 / 伊芙·布伦特,1999, 美国,"'剧情', '悬疑', '犯罪', '奇幻'",27068
步履不停 歩いても 歩いても,8.8,是枝裕和,阿部宽 / 夏川结衣 / 江原由希子 / 高桥和也 / 田中祥平 / 野本萤 / 林凌雅 / 寺岛进 / 加藤治子 / 树木希林 / 原田芳雄,2008, 日本,"'剧情', '家庭'",43618
哈利·波特与阿兹卡班的囚徒 Harry Potter and the Prisoner of Azkaban,8.5,阿方索·卡隆,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 加里·奥德曼 / 朱丽·沃特斯 / 邦妮·怀特 / 大卫·休里斯 / 迈克尔·刚本 / 艾伦·瑞克曼 / 玛吉·史密斯 / 汤姆·费尔顿 / 艾玛·汤普森 / 朱莉·克里斯蒂 / 蒂莫西·斯波,2004, 英国 / 美国,"'剧情', '奇幻', '冒险'",26618
小萝莉的猴神大叔 Bajrangi Bhaijaan,8.5,卡比尔·汗,萨尔曼·汗 / 哈莎莉·马洛特拉 / 卡琳娜·卡普尔 / 纳瓦祖丁·席迪圭 / 欧姆·普瑞 / 梅·维贾 / 席尔帕.舒克拉 / 拉杰什·沙玛 / 沙拉蒂·瑟斯纳 / 阿图·斯里瓦斯塔瓦 / 阿德南·萨米 / 马诺·巴克什,2015, 印度,"'剧情', '喜剧', '动作'",78622
血钻 Blood Diamond,8.6,爱德华·兹威克,莱昂纳多·迪卡普里奥 / 杰曼·翰苏 / 詹妮弗·康纳利 / 阿诺德·沃斯洛 / 大卫·哈雷伍德 / 吉米·米斯特雷 / 麦克·辛 / 史蒂芬·柯林斯,2006, 美国 / 德国,"'剧情', '惊悚', '冒险'",30838
城市之光 City Lights,9.3,查理·卓别林,查理·卓别林 / 弗吉尼亚·切瑞尔 / 佛罗伦斯·李 / 亨利·伯格曼 / 珍·哈露,1931, 美国,"'剧情', '喜剧', '爱情'",12163
再次出发之纽约遇见你 Begin Again,8.5,约翰·卡尼,凯拉·奈特莉 / 马克·鲁弗洛 / 亚当·莱文 / 詹姆斯·柯登 / 海莉·斯坦菲尔德 / 凯瑟琳·基纳 / 茅斯·达夫 / 罗伯·莫洛 / 伊恩·布罗茨基 / 香农·沃尔什 / 大卫·埃伯利斯 / 马科·阿桑特 / 玛丽·凯瑟琳·歌瑞森 / 詹·雅各布 / 席洛·格林 / 詹妮弗·李·杰克逊 / 特里·刘易斯 / 吉米·帕伦博 / 西蒙·德兰尼 / 丹妮尔·布里瑟布瓦 / 基恩·鲁弗洛 / 尼古拉斯·丹尼尔·冈萨雷斯 / 麦迪·科尔曼 / 阿雅·卡什 / 大卫·彭德尔顿 / 保罗·罗梅罗 / 安德鲁·塞伦 / 凯伦·皮特曼 / 罗恩·沃斯,2013, 美国,"'喜剧', '爱情', '音乐'",69806
彗星来的那一夜 Coherence,8.5,詹姆斯·沃德·布柯特,艾米丽·芭尔多尼 / 莫瑞·史特林 / 尼古拉斯·布兰登 / 劳伦·斯卡法莉娅 / 伊丽莎白·格瑞斯 / 雨果·阿姆斯特朗 / 亚历克斯·马努吉安 / 劳伦·马赫,2013, 美国 / 英国,"'科幻', '悬疑', '惊悚'",73316
追随 Following,8.9,克里斯托弗·诺兰,杰里米·西奥伯德 / 亚历克斯·霍 / 露西·拉塞尔 / 约翰·诺兰 / 迪克·布拉德塞尔 / 吉莉安·艾尔-卡迪 / 詹妮弗·安杰尔 / 尼古拉斯·卡洛蒂 / 达伦·奥曼迪 / 盖·格林威 / 塔索斯·史蒂文斯 / 特里斯坦·马丁 / 瑞贝卡·詹姆斯 / 保罗·梅森 / 大卫·博维尔 / 大卫·朱莱安 / 芭芭拉·斯特潘斯基 / 艾玛·托马斯 / 戴安娜·札克,1998, 英国,"'悬疑', '惊悚', '犯罪'",28942
疯狂的麦克斯4：狂暴之路 Mad Max: Fury Road,8.6,乔治·米勒,汤姆·哈迪 / 查理兹·塞隆 / 尼古拉斯·霍尔特 / 休·基斯-拜恩 / 乔什·赫尔曼 / 内森·琼斯 / 佐伊·克罗维兹 / 罗茜·汉丁顿-惠特莉 / 丽莉·克亚芙 / 阿比·丽 / 考特尼·伊顿 / 安格斯·桑普森 / 理查德·卡特 / 梅根·盖尔 / 肖恩·哈普,2015, 澳大利亚 / 美国,"'动作', '科幻', '冒险'",78620
哈利·波特与密室 Harry Potter and the Chamber of Secrets,8.5,克里斯·哥伦布,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 汤姆·费尔顿 / 理查德·格雷弗斯 / 费奥纳·肖 / 托比·琼斯 / 朱丽·沃特斯 / 邦妮·怀特 / 詹森·艾萨克 / 肯尼思·布拉纳 / 艾伦·瑞克曼 / 理查德·哈里斯 / 玛吉·史密斯 / 约翰·克立斯 / 肖恩·比格斯代夫 / 克里斯·兰金 / 克里斯蒂安·库尔森,2002, 美国 / 英国 / 德国,"'奇幻', '冒险'",24901
一次别离 جدایی نادر از سیمین,8.7,阿斯哈·法哈蒂,佩曼·莫阿迪 / 蕾拉·哈塔米 / 萨瑞·巴亚特 / 沙哈布·侯赛尼 / 萨日娜·法哈蒂 / 梅里拉·扎雷伊 / 阿里-阿萨哈·萨哈巴齐 / 巴巴克·卡里米 / 吉米娅·侯赛伊妮 / 希尔·亚齐丹巴克什 / 萨哈巴努·佐哈多,2011, 伊朗 / 法国,"'剧情', '家庭'",47014
东京物语 東京物語,9.2,小津安二郎,笠智众 / 原节子 / 杉村春子 / 东山千荣子 / 山村聪 / 香川京子,1953, 日本,"'剧情', '家庭'",22073
聚焦 Spotlight,8.8,汤姆·麦卡锡,马克·鲁弗洛 / 迈克尔·基顿 / 瑞秋·麦克亚当斯 / 列维·施瑞博尔 / 约翰·斯拉特里 / 布莱恩·达西·詹姆斯 / 斯坦利·图齐 / 比利·克鲁德普 / 保罗·吉尔福伊尔 / 杰米·谢尔丹 / 兰·卡琉 / 尼尔·哈夫 / 迈克尔·西里尔·克赖顿 / 迈克尔·康特里曼,2015, 美国,"'剧情', '传记'",45491
遗愿清单 The Bucket List,8.6,罗伯·莱纳,杰克·尼科尔森 / 摩根·弗里曼 / 西恩·海耶斯 / 贝弗利·陶德 / 罗伯·莫洛 / 阿方索·弗里曼 / 韦尔达·布里奇斯 / 伊恩·安东尼·代尔 / 诺尔·古格雷米,2007, 美国,"'剧情', '喜剧', '冒险'",41228
小偷家族 万引き家族,8.7,是枝裕和,中川雅也 / 安藤樱 / 松冈茉优 / 城桧吏 / 佐佐木美结 / 树木希林 / 绪形直人 / 池松壮亮 / 森口瑶子 / 山田裕贵 / 片山萌美 / 柄本明 / 高良健吾 / 池胁千鹤 / 足立智充,2018, 日本,"'剧情', '家庭', '犯罪'",133155
撞车 Crash,8.6,保罗·哈吉斯,桑德拉·布洛克 / 唐·钱德尔 / 马特·狄龙 / 布兰登·费舍 / 泰伦斯·霍华德 / 坦迪·牛顿 / 卢达克里斯 / 迈克尔·佩纳 / 詹妮弗·艾斯波西多 / 瑞恩·菲利普,2004, 美国 / 德国,"'剧情', '犯罪'",40220
发条橙 A Clockwork Orange,8.5,斯坦利·库布里克,马尔科姆·麦克道威尔 / 帕特里克·马基 / 迈克尔·贝茨 / 沃伦·克拉克 / 约翰·克莱夫,1971, 英国 / 美国,"'剧情', '科幻', '犯罪'",48981
色，戒,8.4,李安,梁朝伟 / 汤唯 / 陈冲 / 王力宏 / 庹宗华 / 朱芷莹 / 高英轩 / 柯宇纶 / 阮德锵 / 钱嘉乐 / 苏岩 / 何赛飞 / 宋茹惠 / 樊光耀 / 卢燕 / 刘洁 / 余娅 / 王琳 / 王侃 / 竹下明子 / 阿努潘·凯尔,2007, 中国台湾 / 中国大陆 / 美国 / 中国香港,"'剧情', '爱情', '情色'",69236
梦之安魂曲 Requiem for a Dream,8.7,达伦·阿伦诺夫斯基,艾伦·伯斯汀 / 杰瑞德·莱托 / 詹妮弗·康纳利 / 马龙·韦恩斯 / 克里斯托弗·麦克唐纳 / 露易丝·拉塞尔 / 玛西娅·让·库尔茨 / 珍妮特·萨诺 / 苏珊妮·谢泼德 / 夏洛特·阿罗诺夫斯基 / 马克·马戈利斯 / 迈克尔·卡切克 / 杰克·奥康耐 / 斯科特·富兰克林 / 亚伯拉罕·阿罗诺夫斯基 / 欧嘉·梅雷迪斯 / 本·申克曼 / 凯斯·大卫 / 迪伦·贝克 / 肖恩·奥哈根 / 比尔·布尔 / 吉米·雷·威克斯 / 斯坦利·B·赫尔曼,2000, 美国,'剧情',41074
黑鹰坠落 Black Hawk Down,8.6,雷德利·斯科特,乔什·哈奈特 / 伊万·麦克格雷格 / 汤姆·塞兹摩尔 / 金·寇兹 / 艾文·布莱纳 / 艾瑞克·巴纳 / 休·丹西 / 威廉·菲克纳 / 奥兰多·布鲁姆 / 汤姆·哈迪 / 詹森·艾萨克,2001, 美国,"'动作', '历史', '战争'",26485
驴得水,8.3,周申,任素汐 / 大力 / 刘帅良 / 裴魁山 / 阿如那 / 韩彦博 / 卜冠今 / 王堃 / 高阳 / 苏千越 / 亚瑟·麦克拉蒂 / 王峰,2016, 中国大陆,"'剧情', '喜剧'",147716
大佛普拉斯,8.7,黄信尧,庄益增 / 陈竹昇 / 戴立忍 / 张少怀 / 陈以文 / 纳豆 / 丁国琳 / 李永丰 / 朱约信 / 雷婕熙 / 林美秀 / 小亮哥 / 游安顺 / 梁赫群 / 脱线 / 郑宇彤 / 鲁文学,2017, 中国台湾,"'剧情', '喜剧', '犯罪'",58018
我爱你 그대를 사랑합니다,9.0,秋昌旼,宋在浩 / 李顺载 / 尹秀晶 / 金秀美 / 宋智孝 / 吴达洙,2011, 韩国,"'剧情', '爱情'",28016
E.T. 外星人 E.T.: The Extra-Terrestrial,8.6,史蒂文·斯皮尔伯格,亨利·托马斯 / 迪·沃伦斯 / 罗伯特·麦克纳夫顿 / 德鲁·巴里摩尔 / 彼德·考约特,1982, 美国,"'剧情', '科幻'",24491
末路狂花 Thelma & Louise,8.7,雷德利·斯科特,吉娜·戴维斯 / 苏珊·萨兰登 / 哈威·凯特尔 / 迈克尔·马德森 / 布拉德·皮特,1991, 美国 / 法国,"'剧情', '惊悚', '犯罪'",32058
千钧一发 Gattaca,8.8,安德鲁·尼科尔,伊桑·霍克 / 乌玛·瑟曼 / 裘德·洛 / 艾伦·阿金 / 戈尔·维达尔 / 山德·贝克利 / 劳恩·迪恩 / 简妮·布鲁克 / 伊莱亚斯·科泰斯 / 玛娅·鲁道夫 / 伍娜·戴蒙 / 布莱尔·安德伍德 / 梅森·甘布 / 威廉姆·李·斯科特 / 欧内斯特·博格宁 / 托尼·夏尔赫布 / 肯·马里诺 / 加布里埃尔·瑞丝 / 迪恩·诺里斯 / 丹格里芬 / 格雷戈·赛斯特罗 / Elizabeth Dennehy / Chad Christ / George Marshall Ruge,1997, 美国,"'剧情', '科幻', '惊悚'",34221
变脸 Face/Off,8.5,吴宇森,约翰·特拉沃尔塔 / 尼古拉斯·凯奇 / 琼·艾伦 / 亚历桑德罗·尼沃拉 / 吉娜·格申 / 多米尼克·斯万 / 尼克·卡萨维蒂 / 哈威·普雷斯内尔 / 科鲁姆·费奥瑞 / 约翰·卡洛·林奇 / 希·庞德 / 罗伯特·维斯多姆 / 赵牡丹 / 詹姆斯·丹顿 / 马特·罗斯 / 克里斯·鲍尔 / 迈尔斯·杰弗里 / 大卫·麦克库利 / 托马斯·简 / 汤米·弗拉纳根 / 达纳·史密斯 / 罗密·温莎 / 保罗•希普 / 柯克·鲍兹 / 劳伦·辛克莱尔 / 本·里德 / 丽莎·博伊尔 / 琳达·霍夫曼 / 丹尼·马斯特森 / 迈克尔·罗查 / 麦克·韦柏 / 梅根·保罗 / 诺姆·卡普顿,1997, 美国,"'动作', '科幻', '惊悚', '犯罪'",33885
这个男人来自地球 The Man from Earth,8.5,理查德·沙因克曼,大卫·李·史密斯 / 托尼·托德 / 约翰·比灵斯列 / 安妮卡·彼得森 / 阿丽西丝·索普 / 威廉姆·卡特 / 理查德·里尔 / 艾伦·克劳福德 / 史蒂文·利特尔 / 罗比·布赖恩,2007, 美国,"'剧情', '科幻'",62201
